GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,MATCHUP,WL,PTS,REB,OREB,DREB,AST,TOV,FGA,FGM,FTA,FTM,HOME,WIN,PTS_ALLOWED
0022300016,2023-11-10,1610612760,OKC,OKC @ SAC,L,98,38,5,33,22,16,87,39,16,13,0,0,105.0
0022300185,2023-11-12,1610612760,OKC,OKC @ PHX,W,111,33,6,27,23,9,82,40,25,21,0,1,99.0
0022300021,2023-11-14,1610612760,OKC,OKC vs. SAS,W,123,40,4,36,34,16,89,46,20,16,1,1,87.0
0022300201,2023-11-16,1610612760,OKC,OKC @ GSW,W,128,42,7,35,31,13,87,44,23,21,0,1,109.0
0022300207,2023-11-18,1610612760,OKC,OKC @ GSW,W,130,47,9,38,26,12,100,52,20,18,0,1,123.0
0022300215,2023-11-19,1610612760,OKC,OKC @ POR,W,134,43,10,33,28,18,81,49,14,14,0,1,91.0
0022300234,2023-11-22,1610612760,OKC,OKC vs. CHI,W,116,45,11,34,24,14,75,37,38,31,1,1,102.0
0022300239,2023-11-25,1610612760,OKC,OKC vs. PHI,L,123,38,13,25,29,4,98,43,26,21,1,0,127.0
0022300058,2023-11-28,1610612760,OKC,OKC @ MIN,L,103,36,9,27,22,10,90,37,23,18,0,0,106.0
0022300271,2023-11-30,1610612760,OKC,OKC vs. LAL,W,133,48,8,40,29,9,94,50,22,19,1,1,110.0
0022300287,2023-12-02,1610612760,OKC,OKC @ DAL,W,126,50,16,34,24,13,100,44,22,18,0,1,120.0
0022301212,2023-12-06,1610612760,OKC,OKC @ HOU,L,101,30,4,26,22,9,87,37,24,19,0,0,110.0
0022301222,2023-12-08,1610612760,OKC,OKC vs. GSW,W,138,39,11,28,15,11,98,51,36,31,1,1,136.0
0022300302,2023-12-11,1610612760,OKC,OKC vs. UTA,W,134,39,7,32,35,12,96,50,17,16,1,1,120.0
0022300324,2023-12-14,1610612760,OKC,OKC @ SAC,L,123,44,16,28,26,14,102,44,27,24,0,0,128.0
0022300340,2023-12-16,1610612760,OKC,OKC @ DEN,W,118,40,9,31,22,11,84,43,30,25,0,1,117.0
0022300355,2023-12-18,1610612760,OKC,OKC vs. MEM,W,116,53,10,43,31,12,92,42,23,21,1,1,97.0
0022300379,2023-12-21,1610612760,OKC,OKC vs. LAC,W,134,38,6,32,35,12,87,51,18,16,1,1,115.0
0022300397,2023-12-23,1610612760,OKC,OKC vs. LAL,L,120,42,11,31,24,9,95,46,19,15,1,0,129.0
0022300411,2023-12-26,1610612760,OKC,OKC vs. MIN,W,129,29,3,26,35,15,81,49,16,13,1,1,106.0
0022300419,2023-12-27,1610612760,OKC,OKC vs. NYK,W,129,27,3,24,20,4,90,49,22,17,1,1,120.0
0022300435,2023-12-29,1610612760,OKC,OKC @ DEN,W,119,51,10,41,29,12,91,46,16,15,0,1,93.0
0022300447,2023-12-31,1610612760,OKC,OKC vs. BKN,W,124,46,5,41,31,15,83,45,20,16,1,1,108.0
0022300462,2024-01-02,1610612760,OKC,OKC vs. BOS,W,127,38,10,28,34,12,91,48,17,13,1,1,123.0
0022300467,2024-01-03,1610612760,OKC,OKC @ ATL,L,138,37,9,28,30,13,91,50,26,20,0,0,141.0
0022300481,2024-01-05,1610612760,OKC,OKC @ BKN,L,115,36,7,29,29,13,84,45,24,16,0,0,124.0
0022300508,2024-01-08,1610612760,OKC,OKC @ WAS,W,136,40,10,30,37,15,88,52,24,18,0,1,128.0
0022300522,2024-01-10,1610612760,OKC,OKC @ MIA,W,128,42,4,38,36,13,86,51,16,12,0,1,120.0
0022300529,2024-01-11,1610612760,OKC,OKC vs. POR,W,139,59,8,51,41,13,93,53,22,19,1,1,77.0
0022300546,2024-01-13,1610612760,OKC,OKC vs. ORL,W,112,46,12,34,23,9,94,43,21,18,1,1,100.0
0022300565,2024-01-15,1610612760,OKC,OKC @ LAL,L,105,40,13,27,23,11,96,40,11,10,0,0,112.0
0022300568,2024-01-16,1610612760,OKC,OKC @ LAC,L,117,35,9,26,30,12,83,42,20,17,0,0,128.0
0022300581,2024-01-18,1610612760,OKC,OKC @ UTA,W,134,38,7,31,36,16,86,48,28,24,0,1,129.0
0022300599,2024-01-20,1610612760,OKC,OKC @ MIN,W,102,37,9,28,21,8,81,32,35,30,0,1,97.0
0022300617,2024-01-23,1610612760,OKC,OKC vs. POR,W,111,43,10,33,23,12,89,43,28,18,1,1,109.0
0022300622,2024-01-24,1610612760,OKC,OKC @ SAS,W,140,47,16,31,36,16,96,54,16,14,0,1,114.0
0022300640,2024-01-26,1610612760,OKC,OKC @ NOP,W,107,45,6,39,22,13,88,42,14,13,0,1,83.0
0022300654,2024-01-28,1610612760,OKC,OKC @ DET,L,104,43,11,32,17,10,92,44,12,8,0,0,120.0
0022300664,2024-01-29,1610612760,OKC,OKC vs. MIN,L,101,38,8,30,21,12,79,35,22,17,1,0,107.0
0022300682,2024-01-31,1610612760,OKC,OKC vs. DEN,W,105,53,15,38,24,13,87,37,25,20,1,1,100.0
0022300695,2024-02-02,1610612760,OKC,OKC vs. CHA,W,126,44,3,41,31,19,75,44,27,21,1,1,106.0
0022300710,2024-02-04,1610612760,OKC,OKC vs. TOR,W,135,45,14,31,40,11,110,52,8,8,1,1,127.0
0022300724,2024-02-06,1610612760,OKC,OKC @ UTA,L,117,32,9,23,26,11,90,43,18,12,0,0,124.0
0022300748,2024-02-10,1610612760,OKC,OKC @ DAL,L,111,40,12,28,23,10,98,38,21,18,0,0,146.0
0022300760,2024-02-11,1610612760,OKC,OKC vs. SAC,W,127,36,5,31,30,11,85,46,27,22,1,1,113.0
0022300772,2024-02-13,1610612760,OKC,OKC @ ORL,W,127,31,4,27,28,12,84,46,24,22,0,1,113.0
0022300799,2024-02-22,1610612760,OKC,OKC vs. LAC,W,129,44,8,36,24,15,90,50,17,12,1,1,107.0
0022300809,2024-02-23,1610612760,OKC,OKC vs. WAS,W,147,56,8,48,30,15,92,55,21,17,1,1,106.0
0022300822,2024-02-25,1610612760,OKC,OKC @ HOU,W,123,48,10,38,30,12,97,46,15,14,0,1,110.0
0022300841,2024-02-27,1610612760,OKC,OKC vs. HOU,W,112,55,12,43,19,15,93,44,18,14,1,1,95.0
0022300853,2024-02-29,1610612760,OKC,OKC @ SAS,L,118,37,7,30,20,11,89,44,22,21,0,0,132.0
0022300878,2024-03-03,1610612760,OKC,OKC @ PHX,W,118,41,10,31,21,6,102,49,15,11,0,1,110.0
0022300884,2024-03-04,1610612760,OKC,OKC @ LAL,L,104,38,13,25,22,10,94,37,16,15,0,0,116.0
0022300900,2024-03-06,1610612760,OKC,OKC @ POR,W,128,39,7,32,23,18,74,43,39,33,0,1,120.0
0022300914,2024-03-08,1610612760,OKC,OKC vs. MIA,W,107,45,9,36,28,9,89,42,13,11,1,1,100.0
0022300931,2024-03-10,1610612760,OKC,OKC vs. MEM,W,124,46,8,38,36,10,93,49,5,5,1,1,93.0
0022300941,2024-03-12,1610612760,OKC,OKC vs. IND,L,111,50,13,37,24,13,99,43,15,11,1,0,121.0
0022300959,2024-03-14,1610612760,OKC,OKC vs. DAL,W,126,34,8,26,28,13,86,45,23,20,1,1,119.0
0022300972,2024-03-16,1610612760,OKC,OKC @ MEM,W,118,45,8,37,25,12,87,45,21,16,0,1,112.0
0022301000,2024-03-20,1610612760,OKC,OKC vs. UTA,W,119,45,10,35,29,10,88,43,29,23,1,1,107.0
0022301012,2024-03-22,1610612760,OKC,OKC @ TOR,W,123,46,13,33,27,16,95,48,19,15,0,1,103.0
0022301030,2024-03-24,1610612760,OKC,OKC @ MIL,L,93,37,10,27,20,12,89,33,22,17,0,0,118.0
0022301046,2024-03-26,1610612760,OKC,OKC @ NOP,W,119,45,7,38,28,12,86,46,14,12,0,1,112.0
0022301057,2024-03-27,1610612760,OKC,OKC vs. HOU,L,126,49,13,36,26,19,96,47,24,18,1,0,132.0
0022301069,2024-03-29,1610612760,OKC,OKC vs. PHX,W,128,38,7,31,33,11,87,49,14,14,1,1,103.0
0022301082,2024-03-31,1610612760,OKC,OKC @ NYK,W,113,43,9,34,29,13,82,44,24,12,0,1,112.0
0022301093,2024-04-02,1610612760,OKC,OKC @ PHI,L,105,43,12,31,30,15,87,37,22,18,0,0,109.0
0022301105,2024-04-03,1610612760,OKC,OKC @ BOS,L,100,31,5,26,21,14,81,35,28,25,0,0,135.0
0022301116,2024-04-05,1610612760,OKC,OKC @ IND,L,112,39,9,30,24,15,86,42,24,20,0,0,126.0
0022301135,2024-04-07,1610612760,OKC,OKC @ CHA,W,121,36,10,26,33,17,87,45,17,13,0,1,118.0
0022301153,2024-04-09,1610612760,OKC,OKC vs. SAC,W,112,42,6,36,21,14,80,39,31,23,1,1,105.0
0022301163,2024-04-10,1610612760,OKC,OKC vs. SAS,W,127,62,7,55,33,12,101,47,21,17,1,1,89.0
0022301179,2024-04-12,1610612760,OKC,OKC vs. MIL,W,125,38,8,30,29,10,89,47,20,18,1,1,107.0
0022301196,2024-04-14,1610612760,OKC,OKC vs. DAL,W,135,58,11,47,38,15,97,54,16,13,1,1,86.0
0022300069,2023-10-25,1610612761,TOR,TOR vs. MIN,W,97,47,8,39,27,14,90,36,16,11,1,1,94.0
0022300082,2023-10-27,1610612761,TOR,TOR @ CHI,L,103,53,8,45,25,23,84,39,25,16,0,0,104.0
0022300092,2023-10-28,1610612761,TOR,TOR vs. PHI,L,107,41,13,28,28,13,87,38,19,14,1,0,114.0
0022300105,2023-10-30,1610612761,TOR,TOR vs. POR,L,91,47,14,33,19,12,94,38,15,11,1,0,99.0
0022300116,2023-11-01,1610612761,TOR,TOR vs. MIL,W,130,50,15,35,35,18,91,51,14,13,1,1,111.0
0022300128,2023-11-02,1610612761,TOR,TOR @ PHI,L,99,41,9,32,30,19,79,38,19,13,0,0,114.0
0022300141,2023-11-05,1610612761,TOR,TOR @ SAS,W,123,47,13,34,29,15,97,44,26,16,0,1,116.0
0022300168,2023-11-08,1610612761,TOR,TOR @ DAL,W,127,50,15,35,27,12,99,49,27,18,0,1,116.0
0022300174,2023-11-11,1610612761,TOR,TOR @ BOS,L,94,37,7,30,25,9,91,35,16,14,0,0,117.0
0022300189,2023-11-13,1610612761,TOR,TOR vs. WAS,W,111,48,16,32,28,19,90,45,25,17,1,1,107.0
0022300195,2023-11-15,1610612761,TOR,TOR vs. MIL,L,112,55,26,29,28,14,96,38,31,27,1,0,128.0
0022300031,2023-11-17,1610612761,TOR,TOR vs. BOS,L,105,41,5,36,29,13,87,42,14,9,1,0,108.0
0022300211,2023-11-19,1610612761,TOR,TOR vs. DET,W,142,47,12,35,44,8,102,55,29,18,1,1,113.0
0022300038,2023-11-21,1610612761,TOR,TOR @ ORL,L,107,38,5,33,29,24,75,38,22,17,0,0,126.0
0022300230,2023-11-22,1610612761,TOR,TOR @ IND,W,132,46,13,33,26,19,90,48,30,25,0,1,131.0
0022300046,2023-11-24,1610612761,TOR,TOR vs. CHI,W,121,40,13,27,32,14,83,44,27,20,1,1,108.0
0022300251,2023-11-26,1610612761,TOR,TOR @ CLE,L,102,50,17,33,17,12,89,37,29,20,0,0,105.0
0022300054,2023-11-28,1610612761,TOR,TOR @ BKN,L,103,46,15,31,27,7,101,39,19,12,0,0,115.0
0022300260,2023-11-29,1610612761,TOR,TOR vs. PHX,W,112,49,15,34,25,10,93,42,21,18,1,1,105.0
0022300276,2023-12-01,1610612761,TOR,TOR vs. NYK,L,106,48,19,29,32,12,100,44,17,12,1,0,119.0
0022301207,2023-12-06,1610612761,TOR,TOR vs. MIA,L,103,46,8,38,29,14,86,37,17,15,1,0,112.0
0022301216,2023-12-08,1610612761,TOR,TOR @ CHA,L,116,42,14,28,32,14,93,47,21,16,0,0,119.0
0022300297,2023-12-11,1610612761,TOR,TOR @ NYK,L,130,38,17,21,32,10,96,47,30,22,0,0,136.0
0022300313,2023-12-13,1610612761,TOR,TOR vs. ATL,W,135,47,9,38,39,15,87,50,24,17,1,1,128.0
0022300330,2023-12-15,1610612761,TOR,TOR vs. ATL,L,104,32,3,29,30,14,77,40,25,14,1,0,125.0
0022300354,2023-12-18,1610612761,TOR,TOR vs. CHA,W,114,51,15,36,30,19,86,44,22,18,1,1,99.0
0022300369,2023-12-20,1610612761,TOR,TOR vs. DEN,L,104,41,10,31,26,11,90,43,13,9,1,0,113.0
0022300382,2023-12-22,1610612761,TOR,TOR @ PHI,L,111,46,11,35,30,12,87,39,28,24,0,0,121.0
0022300395,2023-12-23,1610612761,TOR,TOR vs. UTA,L,119,39,12,27,35,11,94,45,19,16,1,0,126.0
0022300416,2023-12-27,1610612761,TOR,TOR @ WAS,W,132,53,14,39,43,20,91,52,19,13,0,1,102.0
0022300432,2023-12-29,1610612761,TOR,TOR @ BOS,L,118,38,9,29,29,5,95,44,20,13,0,0,120.0
0022300440,2023-12-30,1610612761,TOR,TOR @ DET,L,127,33,6,27,26,8,91,46,28,23,0,0,129.0
0022300452,2024-01-01,1610612761,TOR,TOR vs. CLE,W,124,47,10,37,25,11,87,42,40,29,1,1,121.0
0022300470,2024-01-03,1610612761,TOR,TOR @ MEM,W,116,46,7,39,25,12,85,41,27,22,0,1,111.0
0022300492,2024-01-05,1610612761,TOR,TOR @ SAC,L,130,37,8,29,31,14,87,47,27,23,0,0,135.0
0022300504,2024-01-07,1610612761,TOR,TOR @ GSW,W,133,45,9,36,38,7,94,55,14,8,0,1,118.0
0022300516,2024-01-09,1610612761,TOR,TOR @ LAL,L,131,37,5,32,34,12,94,53,13,8,0,0,132.0
0022300526,2024-01-10,1610612761,TOR,TOR @ LAC,L,120,37,7,30,31,15,84,46,18,16,0,0,126.0
0022300540,2024-01-12,1610612761,TOR,TOR @ UTA,L,113,31,8,23,25,13,81,35,37,26,0,0,145.0
0022300563,2024-01-15,1610612761,TOR,TOR vs. BOS,L,96,52,9,43,25,7,95,38,21,16,1,0,105.0
0022300574,2024-01-17,1610612761,TOR,TOR vs. MIA,W,121,45,13,32,34,12,88,45,18,11,1,1,97.0
0022300580,2024-01-18,1610612761,TOR,TOR vs. CHI,L,110,38,7,31,31,14,83,42,20,16,1,0,116.0
0022300596,2024-01-20,1610612761,TOR,TOR @ NYK,L,100,31,11,20,29,10,92,38,23,13,0,0,126.0
0022300609,2024-01-22,1610612761,TOR,TOR vs. MEM,L,100,47,12,35,31,17,79,35,23,22,1,0,108.0
0022300637,2024-01-26,1610612761,TOR,TOR vs. LAC,L,107,45,15,30,26,11,96,44,22,13,1,0,127.0
0022300653,2024-01-28,1610612761,TOR,TOR @ ATL,L,125,46,15,31,29,14,89,41,32,28,0,0,126.0
0022300672,2024-01-30,1610612761,TOR,TOR @ CHI,W,118,38,9,29,34,20,83,43,20,18,0,1,107.0
0022300692,2024-02-02,1610612761,TOR,TOR @ HOU,L,106,37,8,29,17,14,91,40,20,15,0,0,135.0
0022300710,2024-02-04,1610612761,TOR,TOR @ OKC,L,127,48,11,37,38,12,101,48,21,17,0,0,135.0
0022300718,2024-02-05,1610612761,TOR,TOR @ NOP,L,100,38,10,28,27,18,84,40,15,10,0,0,138.0
0022300726,2024-02-07,1610612761,TOR,TOR @ CHA,W,123,41,7,34,30,11,81,43,24,20,0,1,117.0
0022300744,2024-02-09,1610612761,TOR,TOR vs. HOU,W,107,41,16,25,24,12,95,40,19,17,1,1,104.0
0022300756,2024-02-10,1610612761,TOR,TOR vs. CLE,L,95,40,12,28,22,11,87,35,23,16,1,0,119.0
0022300764,2024-02-12,1610612761,TOR,TOR vs. SAS,L,99,47,16,31,25,19,98,39,16,13,1,0,122.0
0022300782,2024-02-14,1610612761,TOR,TOR vs. IND,L,125,56,15,41,30,15,98,50,26,19,1,0,127.0
0022300795,2024-02-22,1610612761,TOR,TOR vs. BKN,W,121,45,7,38,24,11,84,41,30,25,1,1,93.0
0022300804,2024-02-23,1610612761,TOR,TOR @ ATL,W,123,47,11,36,37,12,102,50,8,8,0,1,121.0
0022300829,2024-02-26,1610612761,TOR,TOR @ IND,W,130,45,12,33,35,12,96,53,17,12,0,1,122.0
0022300844,2024-02-28,1610612761,TOR,TOR vs. DAL,L,125,44,12,32,34,12,98,46,30,20,1,0,136.0
0022300860,2024-03-01,1610612761,TOR,TOR vs. GSW,L,105,47,11,36,31,14,95,41,17,11,1,0,120.0
0022300875,2024-03-03,1610612761,TOR,TOR vs. CHA,W,111,45,11,34,27,16,91,42,18,14,1,1,106.0
0022300890,2024-03-05,1610612761,TOR,TOR vs. NOP,L,98,45,11,34,21,12,93,36,22,13,1,0,139.0
0022300905,2024-03-07,1610612761,TOR,TOR @ PHX,L,113,36,9,27,30,9,94,43,15,11,0,0,120.0
0022300923,2024-03-09,1610612761,TOR,TOR @ POR,L,118,43,9,34,29,20,91,43,19,16,0,0,128.0
0022300937,2024-03-11,1610612761,TOR,TOR @ DEN,L,119,42,11,31,30,12,93,47,17,14,0,0,125.0
0022300946,2024-03-13,1610612761,TOR,TOR @ DET,L,104,37,3,34,32,11,93,41,19,13,0,0,113.0
0022300963,2024-03-15,1610612761,TOR,TOR vs. ORL,L,103,40,9,31,24,16,81,38,20,13,1,0,113.0
0022300979,2024-03-17,1610612761,TOR,TOR @ ORL,L,96,37,11,26,23,18,84,37,15,14,0,0,111.0
0022300999,2024-03-20,1610612761,TOR,TOR vs. SAC,L,89,31,11,20,21,22,80,33,18,13,1,0,123.0
0022301012,2024-03-22,1610612761,TOR,TOR vs. OKC,L,103,36,5,31,34,27,76,40,17,12,1,0,123.0
0022301022,2024-03-23,1610612761,TOR,TOR @ WAS,L,109,42,13,29,27,12,94,40,26,21,0,0,112.0
0022301036,2024-03-25,1610612761,TOR,TOR vs. BKN,L,88,30,8,22,23,10,85,37,12,9,1,0,96.0
0022301053,2024-03-27,1610612761,TOR,TOR vs. NYK,L,101,28,11,17,31,18,84,39,13,12,1,0,145.0
0022301080,2024-03-31,1610612761,TOR,TOR vs. PHI,L,120,30,7,23,31,12,90,47,20,15,1,0,135.0
0022301094,2024-04-02,1610612761,TOR,TOR vs. LAL,L,111,40,5,35,25,17,89,43,21,15,1,0,128.0
0022301108,2024-04-03,1610612761,TOR,TOR @ MIN,L,85,48,10,38,19,21,90,33,14,12,0,0,133.0
0022301122,2024-04-05,1610612761,TOR,TOR @ MIL,W,117,47,9,38,24,17,79,36,36,31,0,1,111.0
0022301137,2024-04-07,1610612761,TOR,TOR vs. WAS,W,130,49,8,41,33,14,96,49,28,21,1,1,122.0
0022301146,2024-04-09,1610612761,TOR,TOR vs. IND,L,123,40,16,24,21,15,94,47,33,24,1,0,140.0
0022301160,2024-04-10,1610612761,TOR,TOR @ BKN,L,102,45,15,30,19,10,94,35,18,16,0,0,106.0
0022301176,2024-04-12,1610612761,TOR,TOR @ MIA,L,103,41,7,34,23,17,77,37,22,19,0,0,125.0
0022301189,2024-04-14,1610612761,TOR,TOR @ MIA,L,103,41,13,28,23,19,90,38,21,18,0,0,118.0
0022300072,2023-10-25,1610612762,UTA,UTA vs. SAC,L,114,54,16,38,22,14,91,41,31,23,1,0,130.0
0022300085,2023-10-27,1610612762,UTA,UTA vs. LAC,W,120,45,17,28,27,14,96,42,22,20,1,1,118.0
0022300094,2023-10-28,1610612762,UTA,UTA @ PHX,L,104,45,15,30,26,19,91,40,14,12,0,0,126.0
0022300110,2023-10-30,1610612762,UTA,UTA @ DEN,L,102,51,17,34,30,13,98,42,15,7,0,0,110.0
0022300125,2023-11-01,1610612762,UTA,UTA vs. MEM,W,133,50,10,40,35,21,87,47,24,17,1,1,109.0
0022300130,2023-11-02,1610612762,UTA,UTA vs. ORL,L,113,48,13,35,27,20,89,41,26,19,1,0,115.0
0022300138,2023-11-04,1610612762,UTA,UTA @ MIN,L,95,39,17,22,20,18,91,35,17,13,0,0,123.0
0022300152,2023-11-06,1610612762,UTA,UTA @ CHI,L,113,52,17,35,32,23,86,41,17,15,0,0,130.0
0022300158,2023-11-08,1610612762,UTA,UTA @ IND,L,118,47,16,31,26,22,96,45,18,17,0,0,134.0
0022300012,2023-11-10,1610612762,UTA,UTA @ MEM,W,127,38,8,30,28,21,76,41,29,27,0,1,121.0
0022300023,2023-11-14,1610612762,UTA,UTA vs. POR,W,115,52,16,36,26,13,95,44,15,14,1,1,99.0
0022300035,2023-11-17,1610612762,UTA,UTA vs. PHX,L,128,39,10,29,27,8,85,43,31,26,1,0,131.0
0022300214,2023-11-19,1610612762,UTA,UTA vs. PHX,L,137,59,27,32,27,19,115,48,32,26,1,0,140.0
0022300042,2023-11-21,1610612762,UTA,UTA @ LAL,L,99,42,13,29,25,14,98,38,16,12,0,0,131.0
0022300237,2023-11-22,1610612762,UTA,UTA @ POR,L,105,44,14,30,25,24,79,37,26,21,0,0,121.0
0022300243,2023-11-25,1610612762,UTA,UTA vs. NOP,W,105,52,14,38,23,24,87,38,17,14,1,1,100.0
0022300256,2023-11-27,1610612762,UTA,UTA vs. NOP,W,114,43,9,34,31,10,88,37,28,23,1,1,112.0
0022300261,2023-11-29,1610612762,UTA,UTA @ MEM,L,91,39,12,27,26,18,90,34,12,7,0,0,105.0
0022300270,2023-11-30,1610612762,UTA,UTA @ MIN,L,90,51,13,38,22,21,87,33,14,13,0,0,101.0
0022300289,2023-12-02,1610612762,UTA,UTA vs. POR,W,118,56,16,40,27,18,94,46,24,19,1,1,113.0
0022301213,2023-12-06,1610612762,UTA,UTA @ DAL,L,97,43,11,32,22,19,87,35,18,15,0,0,147.0
0022301225,2023-12-08,1610612762,UTA,UTA vs. LAC,L,103,40,8,32,23,16,84,38,24,18,1,0,117.0
0022300302,2023-12-11,1610612762,UTA,UTA @ OKC,L,120,41,9,32,32,17,92,44,21,20,0,0,134.0
0022300318,2023-12-13,1610612762,UTA,UTA vs. NYK,W,117,53,15,38,31,16,98,43,21,15,1,1,113.0
0022300323,2023-12-14,1610612762,UTA,UTA @ POR,W,122,45,13,32,27,11,92,49,14,13,0,1,114.0
0022300342,2023-12-16,1610612762,UTA,UTA @ SAC,L,104,37,9,28,28,13,86,38,21,16,0,0,125.0
0022300357,2023-12-18,1610612762,UTA,UTA vs. BKN,W,125,51,12,39,30,14,91,45,24,21,1,1,108.0
0022300364,2023-12-20,1610612762,UTA,UTA @ CLE,L,116,38,6,32,24,16,78,40,28,23,0,0,124.0
0022300374,2023-12-21,1610612762,UTA,UTA @ DET,W,119,44,15,29,26,13,94,43,24,22,0,1,111.0
0022300395,2023-12-23,1610612762,UTA,UTA @ TOR,W,126,41,8,33,35,12,91,48,14,13,0,1,119.0
0022300412,2023-12-26,1610612762,UTA,UTA @ SAS,W,130,53,13,40,34,14,95,47,22,20,0,1,118.0
0022300424,2023-12-28,1610612762,UTA,UTA @ NOP,L,105,42,17,25,27,19,85,36,25,21,0,0,112.0
0022300439,2023-12-30,1610612762,UTA,UTA vs. MIA,W,117,43,9,34,29,10,93,43,28,20,1,1,109.0
0022300457,2024-01-01,1610612762,UTA,UTA vs. DAL,W,127,53,7,46,37,13,96,49,18,17,1,1,90.0
0022300474,2024-01-03,1610612762,UTA,UTA vs. DET,W,154,43,15,28,28,12,103,53,35,32,1,1,148.0
0022300479,2024-01-05,1610612762,UTA,UTA @ BOS,L,97,57,16,41,23,18,94,34,34,23,0,0,126.0
0022300495,2024-01-06,1610612762,UTA,UTA @ PHI,W,120,48,9,39,30,24,80,46,24,20,0,1,109.0
0022300510,2024-01-08,1610612762,UTA,UTA @ MIL,W,132,47,10,37,33,11,90,47,22,18,0,1,116.0
0022300524,2024-01-10,1610612762,UTA,UTA vs. DEN,W,124,40,7,33,34,17,83,46,23,19,1,1,111.0
0022300540,2024-01-12,1610612762,UTA,UTA vs. TOR,W,145,56,14,42,34,14,93,52,26,20,1,1,113.0
0022300549,2024-01-13,1610612762,UTA,UTA vs. LAL,W,132,52,13,39,28,10,93,42,39,36,1,1,125.0
0022300564,2024-01-15,1610612762,UTA,UTA vs. IND,W,132,46,10,36,29,15,81,45,35,31,1,1,105.0
0022300581,2024-01-18,1610612762,UTA,UTA vs. OKC,L,129,38,11,27,33,15,89,43,36,30,1,0,134.0
0022300598,2024-01-20,1610612762,UTA,UTA @ HOU,L,126,59,16,43,28,17,105,48,22,17,0,0,127.0
0022300616,2024-01-23,1610612762,UTA,UTA @ NOP,L,124,38,6,32,27,8,92,43,32,26,0,0,153.0
0022300628,2024-01-25,1610612762,UTA,UTA @ WAS,W,123,52,13,39,34,16,97,50,12,10,0,1,108.0
0022300647,2024-01-27,1610612762,UTA,UTA @ CHA,W,134,49,15,34,38,14,93,52,17,13,0,1,122.0
0022300660,2024-01-29,1610612762,UTA,UTA @ BKN,L,114,44,12,32,23,17,86,39,34,27,0,0,147.0
0022300671,2024-01-30,1610612762,UTA,UTA @ NYK,L,103,43,15,28,23,15,86,39,17,13,0,0,118.0
0022300686,2024-02-01,1610612762,UTA,UTA vs. PHI,L,124,43,10,33,36,11,87,45,25,22,1,0,127.0
0022300711,2024-02-04,1610612762,UTA,UTA vs. MIL,W,123,52,12,40,31,16,89,43,24,20,1,1,108.0
0022300724,2024-02-06,1610612762,UTA,UTA vs. OKC,W,124,48,15,33,29,17,89,46,20,18,1,1,117.0
0022300739,2024-02-08,1610612762,UTA,UTA @ PHX,L,115,52,19,33,28,15,94,41,31,21,0,0,129.0
0022300769,2024-02-12,1610612762,UTA,UTA vs. GSW,L,107,44,9,35,23,18,92,41,16,14,1,0,129.0
0022300788,2024-02-14,1610612762,UTA,UTA vs. LAL,L,122,44,15,29,29,13,101,49,13,10,1,0,138.0
0022300576,2024-02-15,1610612762,UTA,UTA vs. GSW,L,137,48,17,31,33,16,93,43,32,29,1,0,140.0
0022300801,2024-02-22,1610612762,UTA,UTA vs. CHA,L,107,54,15,39,26,19,86,37,27,24,1,0,115.0
0022300825,2024-02-25,1610612762,UTA,UTA vs. SAS,W,128,38,5,33,36,17,90,46,22,19,1,1,109.0
0022300835,2024-02-27,1610612762,UTA,UTA @ ATL,L,97,43,12,31,24,18,94,35,19,16,0,0,124.0
0022300850,2024-02-29,1610612762,UTA,UTA @ ORL,L,107,37,7,30,25,13,80,34,28,23,0,0,115.0
0022300867,2024-03-02,1610612762,UTA,UTA @ MIA,L,120,42,12,30,24,11,87,42,26,22,0,0,126.0
0022300882,2024-03-04,1610612762,UTA,UTA vs. WAS,W,127,51,11,40,29,13,101,49,15,13,1,1,115.0
0022300898,2024-03-06,1610612762,UTA,UTA vs. CHI,L,117,45,14,31,28,10,96,44,16,14,1,0,119.0
0022300922,2024-03-09,1610612762,UTA,UTA @ DEN,L,121,36,14,22,22,15,94,47,25,19,0,0,142.0
0022300943,2024-03-12,1610612762,UTA,UTA vs. BOS,L,107,38,9,29,23,10,86,41,11,10,1,0,123.0
0022300966,2024-03-15,1610612762,UTA,UTA vs. ATL,W,124,49,10,39,24,13,90,46,20,18,1,1,122.0
0022300974,2024-03-16,1610612762,UTA,UTA vs. MIN,L,100,51,10,41,23,16,83,38,21,18,1,0,119.0
0022300987,2024-03-18,1610612762,UTA,UTA vs. MIN,L,104,47,14,33,25,17,84,39,14,12,1,0,114.0
0022301000,2024-03-20,1610612762,UTA,UTA @ OKC,L,107,47,11,36,20,16,90,40,18,17,0,0,119.0
0022301008,2024-03-21,1610612762,UTA,UTA @ DAL,L,97,38,5,33,29,18,83,38,19,17,0,0,113.0
0022301024,2024-03-23,1610612762,UTA,UTA @ HOU,L,119,40,12,28,24,10,89,40,33,28,0,0,147.0
0022301041,2024-03-25,1610612762,UTA,UTA vs. DAL,L,105,46,11,35,28,13,87,37,22,18,1,0,115.0
0022301058,2024-03-27,1610612762,UTA,UTA vs. SAS,L,111,36,6,30,25,22,83,39,22,20,1,0,118.0
0022301072,2024-03-29,1610612762,UTA,UTA vs. HOU,L,100,51,11,40,23,21,80,37,19,18,1,0,101.0
